"REF_DATE","GEO","DGUID","Area of residence","Type of expenditures","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-01","Prince Edward Island","2016A000211","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468715","3.3.3","1460","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469040","3.3.4","2194","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Overseas residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469365","3.3.5","2716","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Overseas residents","Transportation","Dollars","81","thousands","3","v1139469690","3.3.6","1452","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Overseas residents","Other types of expenditures","Dollars","81","thousands","3","v1139470015","3.3.7","707","B","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Total expenditures","Dollars","81","thousands","3","v1139468090","3.4.1","1010","B","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Accommodation","Dollars","81","thousands","3","v1139468415","3.4.2","379","C","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Clothes and gifts","Dollars","81","thousands","3","v1139468740","3.4.3","92","C","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Food and beverage","Dollars","81","thousands","3","v1139469065","3.4.4","180","C","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Recreation and entertainment","Dollars","81","thousands","3","v1139469390","3.4.5","132","C","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Transportation","Dollars","81","thousands","3","v1139469715","3.4.6","160","D","","","0"
"2018-01","Prince Edward Island","2016A000211","United Kingdom","Other types of expenditures","Dollars","81","thousands","3","v1139470040","3.4.7","68","D","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Total expenditures","Dollars","81","thousands","3","v1139468115","3.5.1","3359","C","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Accommodation","Dollars","81","thousands","3","v1139468440","3.5.2","347","C","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Clothes and gifts","Dollars","81","thousands","3","v1139468765","3.5.3","451","E","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Food and beverage","Dollars","81","thousands","3","v1139469090","3.5.4","591","E","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Recreation and entertainment","Dollars","81","thousands","3","v1139469415","3.5.5","1708","E","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Transportation","Dollars","81","thousands","3","v1139469740","3.5.6","167","C","","","0"
"2018-01","Prince Edward Island","2016A000211","China","Other types of expenditures","Dollars","81","thousands","3","v1139470065","3.5.7","95","D","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Total expenditures","Dollars","81","thousands","3","v1139468140","3.6.1","849","B","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Accommodation","Dollars","81","thousands","3","v1139468465","3.6.2","329","C","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Clothes and gifts","Dollars","81","thousands","3","v1139468790","3.6.3","82","D","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Food and beverage","Dollars","81","thousands","3","v1139469115","3.6.4","153","C","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Recreation and entertainment","Dollars","81","thousands","3","v1139469440","3.6.5","74","E","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Transportation","Dollars","81","thousands","3","v1139469765","3.6.6","144","C","","","0"
"2018-01","Prince Edward Island","2016A000211","France","Other types of expenditures","Dollars","81","thousands","3","v1139470090","3.6.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Total expenditures","Dollars","81","thousands","3","v1139468165","3.7.1","569","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Clothes and gifts","Dollars","81","thousands","3","v1139468815","3.7.3","94","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Food and beverage","Dollars","81","thousands","3","v1139469140","3.7.4","158","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Recreation and entertainment","Dollars","81","thousands","3","v1139469465","3.7.5","130","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Transportation","Dollars","81","thousands","3","v1139469790","3.7.6","120","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Mexico","Other types of expenditures","Dollars","81","thousands","3","v1139470115","3.7.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Total expenditures","Dollars","81","thousands","3","v1139468190","3.8.1","735","B","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Accommodation","Dollars","81","thousands","3","v1139468515","3.8.2","317","C","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Clothes and gifts","Dollars","81","thousands","3","v1139468840","3.8.3","82","D","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Food and beverage","Dollars","81","thousands","3","v1139469165","3.8.4","149","C","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Transportation","Dollars","81","thousands","3","v1139469815","3.8.6","120","B","","","0"
"2018-01","Prince Edward Island","2016A000211","India","Other types of expenditures","Dollars","81","thousands","3","v1139470140","3.8.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Total expenditures","Dollars","81","thousands","3","v1139468215","3.9.1","911","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Accommodation","Dollars","81","thousands","3","v1139468540","3.9.2","324","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Clothes and gifts","Dollars","81","thousands","3","v1139468865","3.9.3","87","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Food and beverage","Dollars","81","thousands","3","v1139469190","3.9.4","151","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Recreation and entertainment","Dollars","81","thousands","3","v1139469515","3.9.5","132","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Transportation","Dollars","81","thousands","3","v1139469840","3.9.6","150","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Germany","Other types of expenditures","Dollars","81","thousands","3","v1139470165","3.9.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Total expenditures","Dollars","81","thousands","3","v1139468240","3.10.1","895","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Accommodation","Dollars","81","thousands","3","v1139468565","3.10.2","323","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Clothes and gifts","Dollars","81","thousands","3","v1139468890","3.10.3","88","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Food and beverage","Dollars","81","thousands","3","v1139469215","3.10.4","155","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Recreation and entertainment","Dollars","81","thousands","3","v1139469540","3.10.5","131","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Transportation","Dollars","81","thousands","3","v1139469865","3.10.6","131","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Australia","Other types of expenditures","Dollars","81","thousands","3","v1139470190","3.10.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Total expenditures","Dollars","81","thousands","3","v1139468265","3.11.1","1011","B","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Accommodation","Dollars","81","thousands","3","v1139468590","3.11.2","319","C","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Clothes and gifts","Dollars","81","thousands","3","v1139468915","3.11.3","107","C","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Food and beverage","Dollars","81","thousands","3","v1139469240","3.11.4","156","C","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Recreation and entertainment","Dollars","81","thousands","3","v1139469565","3.11.5","243","E","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Transportation","Dollars","81","thousands","3","v1139469890","3.11.6","120","B","","","0"
"2018-01","Prince Edward Island","2016A000211","South Korea","Other types of expenditures","Dollars","81","thousands","3","v1139470215","3.11.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Total expenditures","Dollars","81","thousands","3","v1139468290","3.12.1","810","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Accommodation","Dollars","81","thousands","3","v1139468615","3.12.2","341","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Clothes and gifts","Dollars","81","thousands","3","v1139468940","3.12.3","89","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Food and beverage","Dollars","81","thousands","3","v1139469265","3.12.4","160","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Recreation and entertainment","Dollars","81","thousands","3","v1139469590","3.12.5","33","E","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Transportation","Dollars","81","thousands","3","v1139469915","3.12.6","120","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Japan","Other types of expenditures","Dollars","81","thousands","3","v1139470240","3.12.7","67","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Total expenditures","Dollars","81","thousands","3","v1139468315","3.13.1","1570","B","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Accommodation","Dollars","81","thousands","3","v1139468640","3.13.2","511","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Clothes and gifts","Dollars","81","thousands","3","v1139468965","3.13.3","289","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Food and beverage","Dollars","81","thousands","3","v1139469290","3.13.4","341","E","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Recreation and entertainment","Dollars","81","thousands","3","v1139469615","3.13.5","134","C","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Transportation","Dollars","81","thousands","3","v1139469940","3.13.6","219","D","","","0"
"2018-01","Prince Edward Island","2016A000211","Other countries","Other types of expenditures","Dollars","81","thousands","3","v1139470265","3.13.7","76","D","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Total expenditures","Dollars","81","thousands","3","v1139468016","4.1.1","28961","B","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Accommodation","Dollars","81","thousands","3","v1139468341","4.1.2","9421","C","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Clothes and gifts","Dollars","81","thousands","3","v1139468666","4.1.3","4543","B","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Food and beverage","Dollars","81","thousands","3","v1139468991","4.1.4","6972","C","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Recreation and entertainment","Dollars","81","thousands","3","v1139469316","4.1.5","1868","B","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Transportation","Dollars","81","thousands","3","v1139469641","4.1.6","5069","C","","","0"
"2018-01","Nova Scotia","2016A000212","Total, area of residence","Other types of expenditures","Dollars","81","thousands","3","v1139469966","4.1.7","1087","B","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Total expenditures","Dollars","81","thousands","3","v1139468041","4.2.1","9765","C","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Accommodation","Dollars","81","thousands","3","v1139468366","4.2.2","3976","E","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Clothes and gifts","Dollars","81","thousands","3","v1139468691","4.2.3","657","D","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Food and beverage","Dollars","81","thousands","3","v1139469016","4.2.4","2514","D","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Recreation and entertainment","Dollars","81","thousands","3","v1139469341","4.2.5","260","E","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Transportation","Dollars","81","thousands","3","v1139469666","4.2.6","2137","D","","","0"
"2018-01","Nova Scotia","2016A000212","United States residents","Other types of expenditures","Dollars","81","thousands","3","v1139469991","4.2.7","221","E","","","0"
"2018-01","Nova Scotia","2016A000212","Overseas residents","Total expenditures","Dollars","81","thousands","3","v1139468066","4.3.1","19196","B","","","0"
"2018-01","Nova Scotia","2016A000212","Overseas residents","Accommodation","Dollars","81","thousands","3","v1139468391","4.3.2","5446","B","","","0"
"2018-01","Nova Scotia","2016A000212","Overseas residents","Clothes and gifts","Dollars","81","thousands","3","v1139468716","4.3.3","3886","B","","","0"
"2018-01","Nova Scotia","2016A000212","Overseas residents","Food and beverage","Dollars","81","thousands","3","v1139469041","4.3.4","4458","C","","","0"
